lot_identifier,main_cam_url,main_cam_lot_seek_hms,main_cam_lot_duration_secs,main_lot_startedAt,secondary_cam_url,secondary_cam_lot_seek_hms,secondary_cam_lot_seek_secs,secondary_cam_lot_duration_secs,cat_noInLot,cat_breedCode,cat_weightKgs,cat_sex,cat_ageInMonths,cat_ageInDays,owner_id
4Rw2LbdMQo2Y4NfKDy9A-jNgYgqEHceCZSc2rKXAM-76,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,0:59:21,22,2022-02-02T11:19:30.460Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,0:58:57,3537,23,,FR,510,FEMALE,161,4894,alnft5S1MAWbusoVXbvafncTjOX2
4Rw2LbdMQo2Y4NfKDy9A-jzu3ZMb75JlVsI61y2kR-82,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,1:0:48,19,2022-02-02T11:20:57.099Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,1:0:15,3615,32,,FR,440,FEMALE,70,2114,alnft5S1MAWbusoVXbvafncTjOX2
4Rw2LbdMQo2Y4NfKDy9A-dxO7aCADG8BCeRVJoXZ3-73,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,1:1:8,18,2022-02-02T11:21:17.659Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,1:0:48,3648,19,,FR,620,FEMALE,63,1903,alnft5S1MAWbusoVXbvafncTjOX2
4Rw2LbdMQo2Y4NfKDy9A-XWtokKIDYpHRqCWFM8Ev-74,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,1:3:37,14,2022-02-02T11:23:46.699Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,1:2:51,3771,40,,FR,610,FEMALE,73,2213,alnft5S1MAWbusoVXbvafncTjOX2
4Rw2LbdMQo2Y4NfKDy9A-dZWbfndJoZd61TPGKpEh-78,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,1:4:22,33,2022-02-02T11:24:31.060Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,1:3:57,3837,24,,FR,640,FEMALE,112,3382,alnft5S1MAWbusoVXbvafncTjOX2
4Rw2LbdMQo2Y4NfKDy9A-yhCeyIxUriTxQPMwPMP4-54,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,1:10:54,94,2022-02-02T11:31:03.607Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,1:8:42,4122,131,,FR,560,MALE,19,567,alnft5S1MAWbusoVXbvafncTjOX2
4Rw2LbdMQo2Y4NfKDy9A-P0wPrBkYXxu11h9gMtaj-650,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1643797209-5.mp4,3:22:44,23,2022-02-02T13:42:53.831Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1643797214-4.mp4,3:22:1,12121,42,,FR,550,MALE,20,589,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-CVVfCzqbfkwC6w6yoVAE-393,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,0:1:1,22,2022-02-17T11:05:43.068Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,0:0:24,24,32,,FR,,MALE,1,36,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-76Dd99qaSvSnX7eZT4KK-391,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,0:1:34,33,2022-02-17T11:06:16.728Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,0:1:1,61,22,,FR,,MALE,3,89,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-yIwyEGXZtYLrhjk9BXeA-399,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,0:4:27,33,2022-02-17T11:09:09.981Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,0:3:55,235,24,,FR,,MALE,4,136,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-SRfPeDeBi2lbVRcpUonl-25,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,0:10:1,37,2022-02-17T11:14:43.724Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,0:9:27,567,28,,FR,,MALE,2,51,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-rrk8XOnoKbWq9jkdhNtT-59,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,0:29:28,33,2022-02-17T11:34:10.194Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,0:28:50,1730,32,,FR,,MALE,1,17,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-gzFipgcP0nd6FC17gBqu-129,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,1:23:39,29,2022-02-17T12:28:21.933Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,1:23:1,4981,37,,FR,,MALE,5,147,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-vBjHBKNSXSB9IXWkeF6n-159,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,1:44:7,31,2022-02-17T12:48:49.124Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,1:43:36,6216,30,,FR,,MALE,1,30,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-wXVMUCNhOfRlal0p8w7p-155,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,1:47:42,30,2022-02-17T12:52:24.491Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,1:47:0,6420,41,,FR,,MALE,4,115,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-NqzjkBxMFv5WJbZCpTea-174,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645095882-5.mp4,1:49:25,39,2022-02-17T12:54:07.033Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645095885-1.mp4,1:48:36,6516,44,,FR,,MALE,7,216,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-N8lfwIHKI7wNUjKkkPAl-184,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102554-2.mp4,0:0:3,40,2022-02-17T12:55:57.039Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102554-1.mp4,1:50:38,6638,26,,FR,,MALE,1,44,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-OUceSWbdn1o7VSkai5e0-162,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102575-1.mp4,0:3:23,31,2022-02-17T12:59:38.805Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102575-5.mp4,0:2:44,164,39,,FR,,MALE,6,198,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-TMqKV6hqH2lHplHk3gNT-164,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102575-1.mp4,0:6:2,35,2022-02-17T13:02:17.865Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102575-5.mp4,0:5:33,333,17,,FR,,MALE,1,25,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-FQn6rqjAExtL9rTKl5dg-231,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102575-1.mp4,0:8:37,67,2022-02-17T13:04:52.451Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102575-5.mp4,0:7:48,468,48,,FR,,MALE,2,65,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-2YbhBrF12T2hrHMM3ri9-257,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102575-1.mp4,0:16:53,22,2022-02-17T13:13:08.729Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102575-5.mp4,0:16:17,977,35,,FR,,MALE,1,45,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-M167GIstjRv2B4B76mgH-260,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102575-1.mp4,0:17:24,64,2022-02-17T13:13:39.728Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102575-5.mp4,0:16:53,1013,22,,FR,,MALE,1,25,alnft5S1MAWbusoVXbvafncTjOX2
5v9qSKbFxkLM1fV2niEv-bSeLbJm7VIqpDiYG8Qot-795,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645102575-1.mp4,1:22:47,44,2022-02-17T14:19:02.865Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645102575-5.mp4,1:22:17,4937,24,,FR,250,MALE,7,218,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-yawc1U9LazFZ2ApmCNTW-56,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:3:26,50,2022-01-05T10:50:47.710Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:2:4,124,47,,FR,680,FEMALE,83,2515,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-1W4G7l0ebSVitgGwweJQ-76,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:10:40,32,2022-01-05T10:58:01.142Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:9:53,593,46,,FR,510,FEMALE,35,1043,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-22IK8MYCn5MTo4S2W84W-77,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:11:19,17,2022-01-05T10:58:40.945Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:10:40,640,32,,FR,670,FEMALE,144,4385,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-tD1NcSqsepQINzpMVryj-71,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:11:43,18,2022-01-05T10:59:04.357Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:11:19,679,17,,FR,650,FEMALE,97,2939,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-46b1WVeYZqsvsmfUrNaP-70,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:12:52,26,2022-01-05T11:00:13.413Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:12:10,730,41,,FR,570,FEMALE,123,3725,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-00VyxukWhsMz3g33wtts-69,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:13:19,21,2022-01-05T11:00:40.669Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:12:52,772,26,,FR,690,FEMALE,64,1923,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-chryUCMJ72ssF3z3m1pV-84,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:17:1,34,2022-01-05T11:04:22.175Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:15:51,951,21,,FR,430,FEMALE,28,846,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-z35eVsjLbOaykXPC3oTu-79,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:17:36,47,2022-01-05T11:04:57.155Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:17:1,1021,34,,FR,590,FEMALE,96,2925,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-ccmlJExKy2zHloQtnZOL-80,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:22:29,39,2022-01-05T11:09:50.562Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:21:41,1301,40,,FR,520,FEMALE,94,2843,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-Lig7OX64wRJ9RiT53Hni-93,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:23:9,28,2022-01-05T11:10:30.689Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:22:29,1349,39,,FR,760,FEMALE,98,2979,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-6lo65XXIpVqljWikkg1G-92,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:23:38,41,2022-01-05T11:10:59.192Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:23:9,1389,28,,FR,770,FEMALE,86,2610,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-3o1sCgdWissN75H5b01y-9,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:24:49,30,2022-01-05T11:12:10.701Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:24:20,1460,28,,FR,590,FEMALE,96,2913,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-P5lgnqk84LsqlMDZwJsf-99,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:27:28,27,2022-01-05T11:14:49.035Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:26:57,1617,30,,FR,580,FEMALE,51,1528,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-CthUTrWXfjULUDcL3STY-2,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:28:4,34,2022-01-05T11:15:25.478Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:27:28,1648,27,,FR,620,FEMALE,26,796,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-LTG4fmI9oWnIiRpjsKao-97,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:31:4,29,2022-01-05T11:18:25.236Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:30:27,1827,36,,FR,700,MALE,27,816,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-Hvlb2NTGOO8r6PKwO7Si-8,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:34:30,40,2022-01-05T11:21:51.903Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:33:59,2039,31,,FR,620,FEMALE,169,5138,alnft5S1MAWbusoVXbvafncTjOX2
8Wkn870ncfm84n1KogoQ-qEBAUggp5LdBOyF0OFqu-9,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1641379641.mp4,0:40:39,14,2022-01-05T11:28:00.242Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1641379646.mp4,0:40:13,2413,25,,FR,590,FEMALE,96,2913,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-NK453TRzBp0T0DL9Bkvn-86,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,0:8:24,41,2022-02-10T11:10:29.023Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,0:7:33,453,49,,FR,,MALE,1,33,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-sM0BdO831wr2nIEzVRG7-96,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,0:12:42,91,2022-02-10T11:14:47.572Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,0:12:3,723,39,,FR,,MALE,1,23,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-o8kjKaqFKN41wJeamC0r-75,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,0:28:35,46,2022-02-10T11:30:40.543Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,0:27:51,1671,44,,FR,,MALE,2,62,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-QdRJZhshFvo5ZjnFwt1A-138,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,0:48:50,44,2022-02-10T11:50:55.420Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,0:48:12,2892,31,,FR,,MALE,13,384,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-O45TONkAVZcvDozSASSv-150,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,1:0:9,63,2022-02-10T12:02:14.880Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,0:59:39,3579,30,,FR,,MALE,1,30,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-wtUzO06jgcZBukUSCbJr-289,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,1:4:6,88,2022-02-10T12:06:11.713Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,1:2:51,3771,74,,FR,,FEMALE,2,54,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-4IWuDfxQi1WTDOAxJGFz-287,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,1:5:35,59,2022-02-10T12:07:40.535Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,1:4:6,3846,88,,FR,,FEMALE,3,74,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-mxEFZGmZ6E1Lcs58c8nU-284,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,1:8:26,49,2022-02-10T12:10:31.070Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,1:7:17,4037,50,,FR,,FEMALE,2,41,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-moItKrRQtBbP26YUrqpz-186,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,1:19:40,41,2022-02-10T12:21:45.282Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,1:18:0,4680,99,,FR,,MALE,4,120,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-9KwKbe0t7GAy5V6iD2iz-308,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,2:14:4,66,2022-02-10T13:16:09.792Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,2:13:2,7982,46,,FR,,MALE,1,34,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-s62Zuxa3oeGDdkdylNlL-326,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,2:21:47,33,2022-02-10T13:23:52.028Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,2:21:11,8471,35,,FR,,MALE,4,103,alnft5S1MAWbusoVXbvafncTjOX2
8fopIC2oz6pQn4kveaTv-QYAC9ZyeGJ68OEZC6H5P-369,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644490925-1.mp4,2:41:29,155,2022-02-10T13:43:34.897Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644490929-4.mp4,2:40:12,9612,77,,FR,,MALE,4,104,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-7atDt4Nl1jkekpFAm0d7-53,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,0:8:43,31,2022-01-20T11:14:08.289Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,0:7:53,473,38,,FR,,MALE,2,57,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-lL2tvsELVEsnYXGejmay-54,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,0:9:29,19,2022-01-20T11:14:54.172Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,0:8:43,523,31,,FR,,MALE,1,21,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-GGumZOJm8r4Am3FVelkP-69,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,0:14:29,43,2022-01-20T11:19:54.132Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,0:13:44,824,44,,FR,,MALE,1,32,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-xxeA1d9a5DRZ0A45RTuA-66,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,0:18:48,74,2022-01-20T11:24:13.373Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,0:18:14,1094,24,,FR,,MALE,1,26,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-A1RC6NPUb7a7pcctKaYE-124,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,1:26:52,86,2022-01-20T12:32:17.356Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,1:26:8,5168,34,,FR,,MALE,2,80,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-yDe6g4zpXIug3FkevbGG-163,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:1:37,49,2022-01-20T13:07:02.560Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:1:5,7265,31,,FR,,MALE,1,31,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-yNCBAz6OsucYAzo9WtQb-206,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:11:32,45,2022-01-20T13:16:57.279Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:10:46,7846,44,,FR,,MALE,0,9,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-F6PqSGKqB8y67dqHSF32-88,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:19:34,91,2022-01-20T13:24:59.106Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:18:51,8331,36,,FR,,MALE,2,78,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-Mwl525M27vIKDlPOYwBa-211,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:27:56,50,2022-01-20T13:33:21.083Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:27:21,8841,34,,FR,,MALE,0,19,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-mhfcIkwW6FAxuGMHTuxr-212,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:28:47,16,2022-01-20T13:34:12.423Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:27:56,8876,50,,FR,,MALE,0,17,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-OTuYJkXH8bfGRfXKbezf-230,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:35:17,53,2022-01-20T13:40:42.531Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:34:25,9265,51,,FR,,MALE,4,115,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-cm5Qy0tdQzrX7fAFbJmW-226,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:37:53,86,2022-01-20T13:43:18.419Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:37:8,9428,33,,FR,,MALE,1,50,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-Wg2shIOAcmlbukSJJ3qD-242,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:47:46,30,2022-01-20T13:53:11.593Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:47:0,10020,45,,FR,,MALE,1,50,alnft5S1MAWbusoVXbvafncTjOX2
DIFIZYsiWdOPKYdOh7ZP-sAXLX7urp6ElLPE0ARHs-275,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1642676725.mp4,2:52:25,51,2022-01-20T13:57:50.845Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1642676729.mp4,2:50:52,10252,92,,FR,,FEMALE,2,68,alnft5S1MAWbusoVXbvafncTjOX2
